EmployeeID	Gender	Gender Identity	Race/Ethnicity	Veteran	Disability	Education	Sexual Orientation
101528	female	female	Asian	0	0	High School	Missing
101529	female	female	White	0	0	Undergraduate	Heterosexual
101530	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101531	male	male	Asian	0	0	Undergraduate	Heterosexual
101532	male	male	Asian	0	0	PhD	Gay
101533	female	female	White	0	0	Undergraduate	Heterosexual
101534	male	male	White	0	0	Graduate	Heterosexual
101535	male	male	Black or African American	0	0	High School	Missing
101536	female	female	White	0	0	Undergraduate	Heterosexual
101537	female	female	White	0	0	PhD	Lesbian
101538	male	male	White	0	0	Undergraduate	Missing
101539	male	Non-binary/third gender	Black or African American	0	0	High School	Missing
101540	female	female	White	0	0	Graduate	Heterosexual
101541	female	female	White	0	0	Undergraduate	Heterosexual
101542	male	male	White	0	0	Undergraduate	Heterosexual
101543	female	female	White	0	0	Undergraduate	Heterosexual
101544	male	male	White	1	0	Undergraduate	Missing
101545	male	male	Asian	0	0	Undergraduate	Heterosexual
101546	female	female	White	0	0	High School	Missing
101547	male	Prefer to self-describe	Asian	0	0	Undergraduate	Heterosexual
101548	male	male	White	0	0	Undergraduate	Heterosexual
101549	male	male	White	0	0	High School	Missing
101550	female	female	Asian	0	0	Undergraduate	Missing
101551	male	Prefer not to say	White	0	0	High School	Missing
101552	male	male	White	0	0	Undergraduate	Heterosexual
101553	male	male	Asian	0	0	High School	Missing
101554	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101555	female	female	White	1	0	Undergraduate	Missing
101556	male	male	White	0	0	Undergraduate	Heterosexual
101557	female	female	White	0	0	High School	Missing
101558	male	male	White	0	1	Undergraduate	Missing
101559	female	female	Asian	0	0	Undergraduate	Heterosexual
101560	female	female	White	0	0	High School	Missing
101561	male	male	Asian	0	0	Undergraduate	Heterosexual
101562	female	female	White	0	0	Undergraduate	Heterosexual
101563	female	female	White	0	0	Undergraduate	Missing
101564	female	female	White	0	0	High School	Missing
101565	female	female	White	0	0	PhD	Lesbian
101566	female	female	White	0	0	Undergraduate	Heterosexual
101567	female	female	White	0	0	Some College	Other LGBTQ+
101568	male	male	Asian	0	0	Graduate	Heterosexual
101569	female	female	White	0	0	Undergraduate	Heterosexual
101570	female	female	Black or African American	0	0	Undergraduate	Heterosexual
101571	male	male	White	0	0	Undergraduate	Heterosexual
101572	male	male	White	0	0	Undergraduate	Heterosexual
101573	female	female	White	0	0	Undergraduate	Heterosexual
101574	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101575	female	female	White	0	0	Undergraduate	Missing
101576	female	female	White	0	0	Undergraduate	Heterosexual
101577	male	male		0	0	High School	Missing
101578	female	female		0	0	Undergraduate	Heterosexual
101579	male	male		0	1	Undergraduate	Heterosexual
101580	female	Non-binary/third gender		0	0	High School	Missing
101581	male	male	Black or African American	0	0	Undergraduate	Missing
101582	female	female	Asian	0	0	Undergraduate	Heterosexual
101583	female	female	Asian	0	0	High School	Missing
101584	male	male	White	0	0	Graduate	Heterosexual
101585	male	male	Asian	0	0	Undergraduate	Heterosexual
101586	male	male	Asian	0	0	Undergraduate	Missing
101587	male	male	Asian	0	0	High School	Missing
101588	male	male	White	0	0	Undergraduate	Heterosexual
101589	male	male	Asian	0	0	Graduate	Heterosexual
101590	male	male	White	0	0	Undergraduate	Heterosexual
101591	male	Prefer to self-describe	White	0	0	High School	Missing
101592	female	female	Asian	0	0	PhD	Lesbian
101593	female	female	White	0	0	Undergraduate	Heterosexual
101594	female	female	Black or African American	0	0	Undergraduate	Heterosexual
101595	female	female	Asian	0	0	Undergraduate	Heterosexual
101596	male	Non-binary/third gender	Black or African American	0	0	Undergraduate	Heterosexual
101597	male	male	Black or African American	0	0	High School	Missing
101598	male	Non-binary/third gender	White	0	0	PhD	Gay
101599	female	female	White	0	0	Undergraduate	Heterosexual
101600	male	male	White	0	1	Undergraduate	Heterosexual
101601	male	Non-binary/third gender	White	0	0	Some College	Other LGBTQ+
101602	male	male	White	1	0	Undergraduate	Heterosexual
101603	female	female	White	0	0	Undergraduate	Heterosexual
101604	female	female	White	0	0	High School	Missing
101605	male	male	White	0	0	High School	Missing
101606	female	female	White	0	0	Undergraduate	Heterosexual
101607	female	female	Asian	0	0	High School	Missing
101608	male	male	White	0	0	Undergraduate	Heterosexual
101609	female	female	White	0	1	High School	Missing
101610	female	female	Asian	0	0	Undergraduate	Heterosexual
101611	female	female	Asian	0	0	Undergraduate	Heterosexual
101612	male	male	Asian	0	0	Undergraduate	Heterosexual
101613	male	male		0	0	High School	Missing
101614	female	female	Asian	0	0	High School	Missing
101615	male	male	Asian	0	0	High School	Missing
101616	male	male	White	0	0	Undergraduate	Heterosexual
101617	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101618	female	female	White	0	0	PhD	Lesbian
101619	female	female	Asian	0	0	Undergraduate	Heterosexual
101620	male	male	White	0	0	Undergraduate	Heterosexual
101621	female	female	White	0	0	Undergraduate	Heterosexual
101622	female	female	Asian	0	0	Undergraduate	Heterosexual
101623	female	female	White	0	0	PhD	Lesbian
101624	male	Non-binary/third gender	White	0	0	Some College	Other LGBTQ+
101625	male	male	White	0	0	High School	Missing
101626	female	female	White	0	0	Undergraduate	Heterosexual
101627	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
101628	male	male	White	0	0	Undergraduate	Missing
101629	male	male	Asian	0	0	Undergraduate	Heterosexual
101630	male	male	White	0	0	Undergraduate	Heterosexual
101631	female	female	Black or African American	0	0	Undergraduate	Heterosexual
101632	male	male	White	0	1	Undergraduate	Heterosexual
101633	male	male	White	0	0	High School	Missing
101634	male	male	White	0	0	Undergraduate	Heterosexual
101635	male	male	White	0	0	Some College	Gay
101636	male	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
101637	male	male	White	0	0	Graduate	Heterosexual
101638	male	male		0	0	Undergraduate	Heterosexual
101639	female	female		0	0	High School	Missing
101640	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101641	female	female	White	0	0	High School	Missing
101642	female	female	White	0	0	Undergraduate	Heterosexual
101643	female	female	White	0	0	Graduate	Heterosexual
101644	female	female	White	0	0	Undergraduate	Heterosexual
101645	male	male	White	0	0	Undergraduate	Heterosexual
101646	male	male	White	0	0	High School	Missing
101647	female	female	Hispanic or Latino	0	0	High School	Missing
101648	female	female	White	0	0	PhD	Lesbian
101649	female	female	White	0	0	Undergraduate	Heterosexual
101650	male	Non-binary/third gender	Asian	0	0	Some College	Bisexual
101651	male	male	Asian	0	0	Undergraduate	Heterosexual
101652	male	male	White	0	0	High School	Missing
101653	male	male	White	0	0	Undergraduate	Heterosexual
101654	male	male	White	0	0	Undergraduate	Heterosexual
101655	female	female	White	0	0	Some College	Other LGBTQ+
101656	male	male	White	0	0	Undergraduate	Heterosexual
101657	female	female	White	0	0	Undergraduate	Heterosexual
101658	male	male	Black or African American	0	0	Undergraduate	Heterosexual
101659	female	female	Hispanic or Latino	0	0	High School	Missing
101660	female	female	White	1	0	Undergraduate	Heterosexual
101661	male	male	Asian	0	0	Undergraduate	Heterosexual
101662	female	female	White	0	0	Undergraduate	Heterosexual
101663	male	male	White	0	0	Undergraduate	Missing
101664	male	male	Asian	0	0	High School	Missing
101665	female	female	Asian	0	0	Undergraduate	Heterosexual
101666	male	male	Black or African American	0	0	Undergraduate	Heterosexual
101667	male	male	White	0	0	Undergraduate	Heterosexual
101668	male	male	Asian	0	0	Undergraduate	Heterosexual
101669	female	female	White	0	0	Undergraduate	Heterosexual
101670	male	male	White	0	0	Graduate	Heterosexual
101671	male	male	Hispanic or Latino	0	0	High School	Missing
101672	male	male	Asian	0	0	Some College	Other LGBTQ+
101673	male	male	Asian	0	0	Graduate	Heterosexual
101674	male	Prefer to self-describe	White	0	0	High School	Missing
101675	male	male	Asian	0	0	High School	Missing
101676	female	female	White	0	0	Undergraduate	Heterosexual
101677	female	female	Asian	0	0	Some College	Other LGBTQ+
101678	female	female	Asian	0	0	Undergraduate	Heterosexual
101679	male	male	White	0	0	Undergraduate	Heterosexual
101680	female	female	White	0	0	Undergraduate	Heterosexual
101681	male	male	White	0	0	Graduate	Heterosexual
101682	female	female	White	0	0	Some College	Other LGBTQ+
101683	male	male	White	0	0	High School	Missing
101684	female	female	White	0	0	Some College	Bisexual
101685	male	male	White	0	0	Undergraduate	Heterosexual
101686	male	male	White	0	0	High School	Missing
101687	male	male	Asian	0	0	High School	Missing
101688	female	female	White	0	0	Undergraduate	Heterosexual
101689	male	male	White	0	0	Undergraduate	Heterosexual
101690	female	female	Asian	0	0	Undergraduate	Heterosexual
101691	male	male	Asian	1	0	Graduate	Heterosexual
101692	female	female		0	0	Graduate	Heterosexual
101693	male	Prefer to self-describe		0	0	High School	Missing
101694	female	female	White	0	0	Undergraduate	Missing
101695	female	female	White	0	0	Undergraduate	Heterosexual
101696	male	male	White	0	0	Undergraduate	Heterosexual
101697	male	male	White	0	0	Some College	Other LGBTQ+
101698	female	female	Asian	0	0	Undergraduate	Heterosexual
101699	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101700	female	female	White	0	0	Undergraduate	Missing
101701	female	female	White	0	0	Undergraduate	Heterosexual
101702	male	male	White	1	0	Undergraduate	Heterosexual
101703	male	male	White	0	0	Undergraduate	Heterosexual
101704	female	female	Asian	0	0	Undergraduate	Heterosexual
101705	male	Prefer not to say	White	0	1	Undergraduate	Heterosexual
101706	female	female	Two or More Races	1	0	Undergraduate	Heterosexual
101707	female	female		0	0	Graduate	Heterosexual
101708	male	male		0	0	High School	Missing
101709	female	Prefer not to say	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101710	female	female	White	0	0	Some College	Lesbian
101711	female	female	Asian	0	0	Undergraduate	Heterosexual
101712	male	male	Asian	0	0	Graduate	Heterosexual
101713	female	female	White	0	0	Undergraduate	Heterosexual
101714	male	male	White	0	0	Some College	Other LGBTQ+
101715	male	male	White	0	0	Undergraduate	Heterosexual
101716	male	male	White	0	0	Graduate	Heterosexual
101717	male	male	Asian	0	0	Undergraduate	Heterosexual
101718	male	Prefer not to say	White	0	0	Undergraduate	Missing
101719	male	male	White	0	0	Graduate	Heterosexual
101720	female	female	Asian	0	0	Undergraduate	Heterosexual
101721	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
101722	male	male	White	0	0	Undergraduate	Missing
101723	male	male	White	0	0	PhD	Gay
101724	female	female	White	0	1	Undergraduate	Heterosexual
101725	female	female		0	0	Graduate	Heterosexual
101726	male	male	White	0	0	Undergraduate	Heterosexual
101727	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
101728	male	male	Hispanic or Latino	0	1	Undergraduate	Heterosexual
101729	male	male	Asian	0	0	Undergraduate	Heterosexual
101730	female	female	Asian	0	0	Undergraduate	Heterosexual
101731	male	male	Asian	0	0	Undergraduate	Heterosexual
101732	female	female	White	0	0	Undergraduate	Missing
101733	male	male		0	0	Undergraduate	Heterosexual
101734	female	female	Asian	0	0	Some College	Bisexual
101735	male	male	White	0	0	Undergraduate	Heterosexual
101736	female	female	White	0	1	Undergraduate	Heterosexual
101737	female	female	White	0	0	Undergraduate	Heterosexual
101738	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
101739	male	Prefer to self-describe	Two or More Races	0	0	High School	Missing
101740	male	male	Black or African American	0	0	High School	Missing
101741	female	female	White	0	0	High School	Missing
101742	female	female	White	0	0	Undergraduate	Heterosexual
101743	female	female	White	0	0	High School	Missing
101744	female	female	White	0	0	High School	Missing
101745	female	female	White	0	0	Undergraduate	Heterosexual
101746	female	female	White	0	0	Undergraduate	Heterosexual
101747	male	male	Asian	0	0	High School	Missing
101748	female	female	White	0	0	High School	Missing
101749	male	male	Hispanic or Latino	1	0	Some College	Gay
101750	male	male	White	0	0	High School	Missing
101751	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101752	female	female	Hispanic or Latino	0	1	High School	Missing
101753	female	female	White	0	0	Undergraduate	Missing
101754	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
101755	female	female	White	0	0	Graduate	Heterosexual
101756	male	male	White	0	0	Undergraduate	Missing
101757	male	male	Asian	0	0	Undergraduate	Heterosexual
101758	male	male	Asian	0	0	High School	Missing
101759	female	female	White	0	0	Graduate	Heterosexual
101760	female	female	White	0	0	Undergraduate	Heterosexual
101761	female	female	White	0	0	Undergraduate	Heterosexual
101762	female	female	Black or African American	0	1	Undergraduate	Heterosexual
101763	male	male		0	0	Undergraduate	Heterosexual
101764	male	male		1	0	Undergraduate	Missing
101765	male	male	White	0	0	Undergraduate	Heterosexual
101766	male	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
101767	male	Prefer not to say	White	0	0	High School	Missing
101768	female	female	Asian	0	0	Undergraduate	Heterosexual
101769	male	male	White	0	0	High School	Missing
101770	female	female	White	1	0	Undergraduate	Heterosexual
101771	female	female	White	0	0	Undergraduate	Heterosexual
101772	female	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
101773	female	female	White	0	0	Some College	Other LGBTQ+
101774	female	female	Black or African American	0	0	Undergraduate	Missing
101775	female	Prefer not to say	Two or More Races	0	0	Undergraduate	Heterosexual
101776	male	male	Asian	0	0	Undergraduate	Heterosexual
101777	female	female	White	0	0	High School	Missing
101778	male	male	White	0	0	Undergraduate	Missing
101779	female	female	White	0	0	Undergraduate	Heterosexual
101780	male	male	White	0	0	Undergraduate	Heterosexual
101781	female	female	White	0	0	Undergraduate	Heterosexual
101782	female	female	Asian	0	0	Undergraduate	Heterosexual
101783	female	female	White	0	0	Undergraduate	Heterosexual
101784	male	male	Two or More Races	0	0	Undergraduate	Heterosexual
101785	female	female	White	0	0	Undergraduate	Heterosexual
101786	female	female	Black or African American	0	0	Some College	Other LGBTQ+
101787	female	female		0	0	High School	Missing
101788	female	female	White	0	0	Undergraduate	Heterosexual
101789	female	female	White	0	0	PhD	Lesbian
101790	male	male	Two or More Races	0	0	Undergraduate	Heterosexual
101791	male	male	White	0	0	Undergraduate	Heterosexual
101792	female	female	Asian	0	0	High School	Missing
101793	male	male	Black or African American	0	0	Undergraduate	Heterosexual
101794	male	male	White	0	0	High School	Missing
101795	female	female	White	0	0	Undergraduate	Missing
101796	male	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
101797	male	male	White	0	0	Undergraduate	Heterosexual
101798	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
101799	female	female		0	0	Undergraduate	Heterosexual
101800	male	male		0	0	High School	Missing
101801	male	male		0	0	Undergraduate	Heterosexual
101802	male	male	Asian	0	0	PhD	Gay
101803	male	male	White	0	0	Undergraduate	Heterosexual
101804	female	female	White	0	0	Undergraduate	Heterosexual
101805	female	female	White	0	0	Undergraduate	Heterosexual
101806	male	male	Asian	0	1	Undergraduate	Missing
101807	male	male	White	0	0	Undergraduate	Heterosexual
101808	male	male	White	0	0	High School	Missing
101809	female	female	Black or African American	0	0	High School	Missing
101810	female	female	Asian	0	0	Some College	Bisexual
101811	female	female		0	0	Undergraduate	Heterosexual
